#,"McGlathery, K.J. 2000. Fish Counts and Lengths in South Bay and Hog Island"
#,"Bay, Virginia 2012-2015. Virginia Coast Reserve Long-Term Ecological Research"
#,"Project Data Publication knb-lter-vcr.236.6"
#,"(http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.236)"
#,
#,This dataset is distributed by the Virginia Coast Reserve Long-Term Ecological
#,Research Project and use is subject to the VCR/LTER Data Access Policy
#,(http://www.vcrlter.virginia.edu/data/docs/IMPolicy_VCRLTER06.pdf). Data users
#,working on scientific papers are encouraged to contact the data authors
#,regarding availability of updated data and/or possible collaborations.
#,
#,Full metadata descriptions are available at:
#,http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.2
#,For additional information about the data contact: David Boyd
#,(dmb4dd@virginia.edu) Karen McGlathery (kjm4k@virginia.edu)
#,
#,Collection and/or distribution of this data was supported by National Science
#,Foundation grants BSR-8702333-06; DEB-9211772; DEB-9411974; DEB-0080381,
#,DEB-0621014 and DEB-1237733. VCR/LTER: http://www.vcrlter.virginia.edu
#,# # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # #
"sampleDate","site","sampleTime","dissolvedOxygen","Temperature","salinity","conductivity","speciesName","Length","Count","siteComment","observers","dateId","obsId","lengthId","specObsId","modDate"
2014-06-10,"HI_Bare_2","11:08",6.96,25.2,30.6,47.04,"Bay Anchovy",66,1,"","",5,11,131,18,2014-06-23 11:54:53
2014-06-10,"HI_Bare_2","11:08",6.96,25.2,30.6,47.04,"Bay Anchovy",61,1,"","",5,11,129,18,2014-06-23 11:54:45
2014-06-10,"HI_Bare_2","11:08",6.96,25.2,30.6,47.04,"Bay Anchovy",65,1,"","",5,11,127,18,2014-06-23 11:54:38
2014-06-10,"HI_Bare_2","11:08",6.96,25.2,30.6,47.04,"Bay Anchovy",64,1,"","",5,11,126,18,2014-06-23 11:54:35
2014-06-10,"HI_Bare_2","11:08",6.96,25.2,30.6,47.04,"Bay Anchovy",67,1,"","",5,11,125,18,2014-06-23 11:54:30
2014-06-10,"HI_Bare_2","11:08",6.96,25.2,30.6,47.04,"Bay Anchovy",58,1,"","",5,11,130,18,2014-06-23 11:54:49
2014-06-10,"HI_Bare_4","12:08",6.98,25.2,30.6,47.04,"Bay Anchovy",64,1,"","",3,7,93,13,2014-06-23 11:32:28
2014-06-10,"HI_Bare_4","12:08",6.98,25.2,30.6,47.04,"Bay Anchovy",71,1,"","",3,7,91,13,2014-06-23 11:32:15
2014-06-10,"HI_Bare_4","12:08",0,0,0,0,"Bluefish",70,1,"","",4,8,94,14,2014-06-23 11:48:31
2014-06-10,"HI_Bare_4","12:08",6.98,25.2,30.6,47.04,"Bay Anchovy",68,1,"","",3,7,92,13,2014-06-23 11:32:23
2014-06-10,"HI_Bare_6","12:08",7.87,25.4,30.5,46.94,"Pipefish",69,1,"","",3,6,88,11,2014-06-23 11:01:15
2014-06-10,"HI_Bare_6","12:08",7.87,25.4,30.5,46.94,"Pipefish",64,1,"","",3,6,89,11,2014-06-23 11:01:20
2014-06-10,"HI_Bare_6","12:08",7.87,25.4,30.5,46.94,"Silversides",110,1,"","",3,6,90,12,2014-06-23 11:01:44
2014-06-11,"HI_72","13:08",12.17,27.1,30.2,46.56,"Pipefish",96,1,"","David Boyd, Emily Boone, Buck Doughty, Morgan Doughty, Kiera Givins, Nick Werner",2,4,55,4,2014-06-20 15:31:01
2014-06-11,"HI_72","13:08",12.17,27.1,30.2,46.56,"Pipefish",95,1,"","David Boyd, Emily Boone, Buck Doughty, Morgan Doughty, Kiera Givins, Nick Werner",2,4,53,4,2014-06-20 15:30:49
2014-06-11,"HI_72","13:08",12.17,27.1,30.2,46.56,"Pipefish",91,1,"","David Boyd, Emily Boone, Buck Doughty, Morgan Doughty, Kiera Givins, Nick Werner",2,4,56,4,2014-06-20 15:31:05
2014-06-11,"HI_72","13:08",12.17,27.1,30.2,46.56,"Pipefish",96,1,"","David Boyd, Emily Boone, Buck Doughty, Morgan Doughty, Kiera Givins, Nick Werner",2,4,49,4,2014-06-20 15:30:19
2014-06-11,"HI_72","13:08",12.17,27.1,30.2,46.56,"Pipefish",75,1,"","David Boyd, Emily Boone, Buck Doughty, Morgan Doughty, Kiera Givins, Nick Werner",2,4,58,4,2014-06-20 15:31:16
2014-06-11,"HI_72","13:08",12.17,27.1,30.2,46.56,"Pipefish",78,1,"","David Boyd, Emily Boone, Buck Doughty, Morgan Doughty, Kiera Givins, Nick Werner",2,4,54,4,2014-06-20 15:30:54
2014-06-11,"HI_72","13:08",12.17,27.1,30.2,46.56,"Pipefish",90,1,"","David Boyd, Emily Boone, Buck Doughty, Morgan Doughty, Kiera Givins, Nick Werner",2,4,52,4,2014-06-20 15:30:40
2014-06-11,"HI_72","13:08",12.17,27.1,30.2,46.56,"Pipefish",76,1,"","David Boyd, Emily Boone, Buck Doughty, Morgan Doughty, Kiera Givins, Nick Werner",2,4,57,4,2014-06-20 15:31:12
2014-06-11,"HI_72","13:08",12.17,27.1,30.2,46.56,"Pipefish",92,1,"","David Boyd, Emily Boone, Buck Doughty, Morgan Doughty, Kiera Givins, Nick Werner",2,4,60,4,2014-06-20 15:31:31
2014-06-11,"HI_72","13:08",12.17,27.1,30.2,46.56,"Pipefish",94,1,"","David Boyd, Emily Boone, Buck Doughty, Morgan Doughty, Kiera Givins, Nick Werner",2,4,13,4,2014-06-20 15:17:00
2014-06-11,"HI_72","13:08",12.17,27.1,30.2,46.56,"Pipefish",82,1,"","David Boyd, Emily Boone, Buck Doughty, Morgan Doughty, Kiera Givins, Nick Werner",2,4,24,4,2014-06-20 15:18:56
2014-06-11,"HI_72","13:08",12.17,27.1,30.2,46.56,"Pipefish",99,1,"","David Boyd, Emily Boone, Buck Doughty, Morgan Doughty, Kiera Givins, Nick Werner",2,4,23,4,2014-06-20 15:18:49
2014-06-11,"HI_72","13:08",12.17,27.1,30.2,46.56,"Pipefish",180,1,"","David Boyd, Emily Boone, Buck Doughty, Morgan Doughty, Kiera Givins, Nick Werner",2,4,22,4,2014-06-20 15:18:43
2014-06-11,"HI_72","13:08",12.17,27.1,30.2,46.56,"Pipefish",74,1,"","David Boyd, Emily Boone, Buck Doughty, Morgan Doughty, Kiera Givins, Nick Werner",2,4,21,4,2014-06-20 15:18:28
2014-06-11,"HI_72","13:08",12.17,27.1,30.2,46.56,"Pipefish",86,1,"","David Boyd, Emily Boone, Buck Doughty, Morgan Doughty, Kiera Givins, Nick Werner",2,4,20,4,2014-06-20 15:18:17
2014-06-11,"HI_72","13:08",12.17,27.1,30.2,46.56,"Pipefish",155,1,"","David Boyd, Emily Boone, Buck Doughty, Morgan Doughty, Kiera Givins, Nick Werner",2,4,19,4,2014-06-20 15:18:05
2014-06-11,"HI_72","13:08",12.17,27.1,30.2,46.56,"Pipefish",53,1,"","David Boyd, Emily Boone, Buck Doughty, Morgan Doughty, Kiera Givins, Nick Werner",2,4,18,4,2014-06-20 15:17:58
2014-06-11,"HI_72","13:08",12.17,27.1,30.2,46.56,"Pipefish",174,1,"","David Boyd, Emily Boone, Buck Doughty, Morgan Doughty, Kiera Givins, Nick Werner",2,4,17,4,2014-06-20 15:17:49
2014-06-11,"HI_72","13:08",12.17,27.1,30.2,46.56,"Pipefish",76,1,"","David Boyd, Emily Boone, Buck Doughty, Morgan Doughty, Kiera Givins, Nick Werner",2,4,16,4,2014-06-20 15:17:42
2014-06-11,"HI_72","13:08",12.17,27.1,30.2,46.56,"Pipefish",77,1,"","David Boyd, Emily Boone, Buck Doughty, Morgan Doughty, Kiera Givins, Nick Werner",2,4,51,4,2014-06-20 15:30:35
2014-06-11,"HI_72","13:08",12.17,27.1,30.2,46.56,"Pipefish",192,1,"","David Boyd, Emily Boone, Buck Doughty, Morgan Doughty, Kiera Givins, Nick Werner",2,4,14,4,2014-06-20 15:17:11
2014-06-11,"HI_72","13:08",12.17,27.1,30.2,46.56,"Pipefish",106,1,"","David Boyd, Emily Boone, Buck Doughty, Morgan Doughty, Kiera Givins, Nick Werner",2,4,27,4,2014-06-20 15:19:26
2014-06-11,"HI_72","13:08",12.17,27.1,30.2,46.56,"Pipefish",50,1,"","David Boyd, Emily Boone, Buck Doughty, Morgan Doughty, Kiera Givins, Nick Werner",2,4,12,4,2014-06-20 15:07:43
2014-06-11,"HI_72","13:08",12.17,27.1,30.2,46.56,"Pipefish",59,1,"","David Boyd, Emily Boone, Buck Doughty, Morgan Doughty, Kiera Givins, Nick Werner",2,4,11,4,2014-06-20 15:07:37
2014-06-11,"HI_72","13:08",12.17,27.1,30.2,46.56,"Pipefish",56,1,"","David Boyd, Emily Boone, Buck Doughty, Morgan Doughty, Kiera Givins, Nick Werner",2,4,10,4,2014-06-20 15:07:25
2014-06-11,"HI_72","13:08",12.17,27.1,30.2,46.56,"Pipefish",93,1,"","David Boyd, Emily Boone, Buck Doughty, Morgan Doughty, Kiera Givins, Nick Werner",2,4,9,4,2014-06-20 15:07:14
2014-06-11,"HI_72","13:08",12.17,27.1,30.2,46.56,"Pipefish",81,1,"","David Boyd, Emily Boone, Buck Doughty, Morgan Doughty, Kiera Givins, Nick Werner",2,4,8,4,2014-06-20 15:07:06
2014-06-11,"HI_72","13:08",12.17,27.1,30.2,46.56,"Pipefish",55,1,"","David Boyd, Emily Boone, Buck Doughty, Morgan Doughty, Kiera Givins, Nick Werner",2,4,7,4,2014-06-20 15:06:58
2014-06-11,"HI_72","13:08",12.17,27.1,30.2,46.56,"Silversides",71,1,"","David Boyd, Emily Boone, Buck Doughty, Morgan Doughty, Kiera Givins, Nick Werner",2,4,70,7,2014-06-20 15:36:43
2014-06-11,"HI_72","13:08",12.17,27.1,30.2,46.56,"Silversides",33,1,"","David Boyd, Emily Boone, Buck Doughty, Morgan Doughty, Kiera Givins, Nick Werner",2,4,71,8,2014-06-20 15:37:17
2014-06-11,"HI_72","13:08",12.17,27.1,30.2,46.56,"Silversides",29,1,"","David Boyd, Emily Boone, Buck Doughty, Morgan Doughty, Kiera Givins, Nick Werner",2,4,72,8,2014-06-20 15:37:37
2014-06-11,"HI_72","13:08",12.17,27.1,30.2,46.56,"Black Sea Bass",94,1,"","David Boyd, Emily Boone, Buck Doughty, Morgan Doughty, Kiera Givins, Nick Werner",2,4,68,5,2014-06-20 15:32:30
2014-06-11,"HI_72","13:08",12.17,27.1,30.2,46.56,"Pipefish",90,1,"","David Boyd, Emily Boone, Buck Doughty, Morgan Doughty, Kiera Givins, Nick Werner",2,4,15,4,2014-06-20 15:17:24
2014-06-11,"HI_72","13:08",12.17,27.1,30.2,46.56,"Pipefish",92,1,"","David Boyd, Emily Boone, Buck Doughty, Morgan Doughty, Kiera Givins, Nick Werner",2,4,37,4,2014-06-20 15:20:36
2014-06-11,"HI_72","13:08",12.17,27.1,30.2,46.56,"Pipefish",75,1,"","David Boyd, Emily Boone, Buck Doughty, Morgan Doughty, Kiera Givins, Nick Werner",2,4,48,4,2014-06-20 15:30:11
2014-06-11,"HI_72","13:08",12.17,27.1,30.2,46.56,"Pipefish",87,1,"","David Boyd, Emily Boone, Buck Doughty, Morgan Doughty, Kiera Givins, Nick Werner",2,4,47,4,2014-06-20 15:30:04
2014-06-11,"HI_72","13:08",12.17,27.1,30.2,46.56,"Pipefish",93,1,"","David Boyd, Emily Boone, Buck Doughty, Morgan Doughty, Kiera Givins, Nick Werner",2,4,46,4,2014-06-20 15:29:58
2014-06-11,"HI_72","13:08",12.17,27.1,30.2,46.56,"Pinfish",32,1,"","David Boyd, Emily Boone, Buck Doughty, Morgan Doughty, Kiera Givins, Nick Werner",2,4,69,6,2014-06-20 15:32:51
2014-06-11,"HI_72","13:08",12.17,27.1,30.2,46.56,"Pipefish",71,1,"","David Boyd, Emily Boone, Buck Doughty, Morgan Doughty, Kiera Givins, Nick Werner",2,4,45,4,2014-06-20 15:29:44
2014-06-11,"HI_72","13:08",12.17,27.1,30.2,46.56,"Pipefish",63,1,"","David Boyd, Emily Boone, Buck Doughty, Morgan Doughty, Kiera Givins, Nick Werner",2,4,44,4,2014-06-20 15:21:25
2014-06-11,"HI_72","13:08",12.17,27.1,30.2,46.56,"Pipefish",83,1,"","David Boyd, Emily Boone, Buck Doughty, Morgan Doughty, Kiera Givins, Nick Werner",2,4,43,4,2014-06-20 15:21:18
2014-06-11,"HI_72","13:08",12.17,27.1,30.2,46.56,"Pipefish",61,1,"","David Boyd, Emily Boone, Buck Doughty, Morgan Doughty, Kiera Givins, Nick Werner",2,4,42,4,2014-06-20 15:21:07
2014-06-11,"HI_72","13:08",12.17,27.1,30.2,46.56,"Pipefish",90,1,"","David Boyd, Emily Boone, Buck Doughty, Morgan Doughty, Kiera Givins, Nick Werner",2,4,41,4,2014-06-20 15:20:59
2014-06-11,"HI_72","13:08",12.17,27.1,30.2,46.56,"Pipefish",68,1,"","David Boyd, Emily Boone, Buck Doughty, Morgan Doughty, Kiera Givins, Nick Werner",2,4,40,4,2014-06-20 15:20:52
2014-06-11,"HI_72","13:08",12.17,27.1,30.2,46.56,"Pipefish",87,1,"","David Boyd, Emily Boone, Buck Doughty, Morgan Doughty, Kiera Givins, Nick Werner",2,4,25,4,2014-06-20 15:19:03
2014-06-11,"HI_72","13:08",12.17,27.1,30.2,46.56,"Pipefish",77,1,"","David Boyd, Emily Boone, Buck Doughty, Morgan Doughty, Kiera Givins, Nick Werner",2,4,38,4,2014-06-20 15:20:42
2014-06-11,"HI_72","13:08",12.17,27.1,30.2,46.56,"Pipefish",104,1,"","David Boyd, Emily Boone, Buck Doughty, Morgan Doughty, Kiera Givins, Nick Werner",2,4,26,4,2014-06-20 15:19:12
2014-06-11,"HI_72","13:08",12.17,27.1,30.2,46.56,"Pipefish",104,1,"","David Boyd, Emily Boone, Buck Doughty, Morgan Doughty, Kiera Givins, Nick Werner",2,4,36,4,2014-06-20 15:20:28
2014-06-11,"HI_72","13:08",12.17,27.1,30.2,46.56,"Pipefish",86,1,"","David Boyd, Emily Boone, Buck Doughty, Morgan Doughty, Kiera Givins, Nick Werner",2,4,35,4,2014-06-20 15:20:20
2014-06-11,"HI_72","13:08",12.17,27.1,30.2,46.56,"Pipefish",164,1,"","David Boyd, Emily Boone, Buck Doughty, Morgan Doughty, Kiera Givins, Nick Werner",2,4,34,4,2014-06-20 15:20:16
2014-06-11,"HI_72","13:08",12.17,27.1,30.2,46.56,"Pipefish",67,1,"","David Boyd, Emily Boone, Buck Doughty, Morgan Doughty, Kiera Givins, Nick Werner",2,4,33,4,2014-06-20 15:20:09
2014-06-11,"HI_72","13:08",12.17,27.1,30.2,46.56,"Pipefish",80,1,"","David Boyd, Emily Boone, Buck Doughty, Morgan Doughty, Kiera Givins, Nick Werner",2,4,32,4,2014-06-20 15:20:04
2014-06-11,"HI_72","13:08",12.17,27.1,30.2,46.56,"Pipefish",90,1,"","David Boyd, Emily Boone, Buck Doughty, Morgan Doughty, Kiera Givins, Nick Werner",2,4,31,4,2014-06-20 15:19:58
2014-06-11,"HI_72","13:08",12.17,27.1,30.2,46.56,"Pipefish",100,1,"","David Boyd, Emily Boone, Buck Doughty, Morgan Doughty, Kiera Givins, Nick Werner",2,4,30,4,2014-06-20 15:19:52
2014-06-11,"HI_72","13:08",12.17,27.1,30.2,46.56,"Pipefish",55,1,"","David Boyd, Emily Boone, Buck Doughty, Morgan Doughty, Kiera Givins, Nick Werner",2,4,29,4,2014-06-20 15:19:46
2014-06-11,"HI_72","13:08",12.17,27.1,30.2,46.56,"Pipefish",89,1,"","David Boyd, Emily Boone, Buck Doughty, Morgan Doughty, Kiera Givins, Nick Werner",2,4,28,4,2014-06-20 15:19:42
2014-06-11,"HI_72","13:08",12.17,27.1,30.2,46.56,"Pipefish",167,1,"","David Boyd, Emily Boone, Buck Doughty, Morgan Doughty, Kiera Givins, Nick Werner",2,4,50,4,2014-06-20 15:30:29
2014-06-11,"HI_72","13:08",12.17,27.1,30.2,46.56,"Pipefish",101,1,"","David Boyd, Emily Boone, Buck Doughty, Morgan Doughty, Kiera Givins, Nick Werner",2,4,39,4,2014-06-20 15:20:46
2014-06-11,"HI_72","13:08",12.17,27.1,30.2,46.56,"Pipefish",58,1,"","David Boyd, Emily Boone, Buck Doughty, Morgan Doughty, Kiera Givins, Nick Werner",2,4,62,4,2014-06-20 15:31:44
2014-06-11,"HI_72","13:08",12.17,27.1,30.2,46.56,"Pipefish",67,1,"","David Boyd, Emily Boone, Buck Doughty, Morgan Doughty, Kiera Givins, Nick Werner",2,4,63,4,2014-06-20 15:31:51
2014-06-11,"HI_72","13:08",12.17,27.1,30.2,46.56,"Pipefish",89,1,"","David Boyd, Emily Boone, Buck Doughty, Morgan Doughty, Kiera Givins, Nick Werner",2,4,64,4,2014-06-20 15:31:55
2014-06-11,"HI_72","13:08",12.17,27.1,30.2,46.56,"Pipefish",72,1,"","David Boyd, Emily Boone, Buck Doughty, Morgan Doughty, Kiera Givins, Nick Werner",2,4,65,4,2014-06-20 15:32:02
2014-06-11,"HI_72","13:08",12.17,27.1,30.2,46.56,"Pipefish",70,1,"","David Boyd, Emily Boone, Buck Doughty, Morgan Doughty, Kiera Givins, Nick Werner",2,4,66,4,2014-06-20 15:32:10
2014-06-11,"HI_72","13:08",12.17,27.1,30.2,46.56,"Pipefish",77,1,"","David Boyd, Emily Boone, Buck Doughty, Morgan Doughty, Kiera Givins, Nick Werner",2,4,67,4,2014-06-20 15:32:14
2014-06-11,"HI_72","13:08",12.17,27.1,30.2,46.56,"Pipefish",83,1,"","David Boyd, Emily Boone, Buck Doughty, Morgan Doughty, Kiera Givins, Nick Werner",2,4,59,4,2014-06-20 15:31:23
2014-06-11,"HI_72","13:08",12.17,27.1,30.2,46.56,"Pipefish",56,1,"","David Boyd, Emily Boone, Buck Doughty, Morgan Doughty, Kiera Givins, Nick Werner",2,4,61,4,2014-06-20 15:31:38
2014-09-17,"SB_106","10:08",7.62,22.8,30,46.18,"Silversides",88,1,"","Art, Bob, Elizabeth, Chris, David",26,87,1068,188,2014-10-23 09:44:08
2014-09-17,"SB_106","10:08",7.62,22.8,30,46.18,"Pipefish",118,1,"","Art, Bob, Elizabeth, Chris, David",26,87,1067,187,2014-10-23 09:43:52
2014-09-17,"SB_106","10:08",7.62,22.8,30,46.18,"Pipefish",202,1,"","Art, Bob, Elizabeth, Chris, David",26,87,1065,187,2014-10-23 09:43:45
2014-09-17,"SB_106","10:08",7.62,22.8,30,46.18,"Mojarra",45,1,"","Art, Bob, Elizabeth, Chris, David",26,87,1064,186,2014-10-23 09:43:28
2014-09-17,"SB_106","10:08",7.62,22.8,30,46.18,"Pipefish",200,1,"","Art, Bob, Elizabeth, Chris, David",26,87,1066,187,2014-10-23 09:43:49
2014-09-17,"SB_128","10:08",7.28,22.7,30.2,46.41,"Pipefish",195,1,"","Art, Bob, Elizabeth, Chris, David",26,84,1021,178,2014-10-23 09:28:15
2014-09-17,"SB_128","10:08",7.28,22.7,30.2,46.41,"Pipefish",160,1,"","Art, Bob, Elizabeth, Chris, David",26,84,1020,178,2014-10-23 09:28:07
2014-09-17,"SB_128","10:08",7.28,22.7,30.2,46.41,"Pipefish",178,1,"","Art, Bob, Elizabeth, Chris, David",26,84,1019,178,2014-10-23 09:27:56
2014-09-17,"SB_128","10:08",7.28,22.7,30.2,46.41,"Pipefish",175,1,"","Art, Bob, Elizabeth, Chris, David",26,84,1018,178,2014-10-23 09:27:39
2014-09-17,"SB_128","10:08",7.28,22.7,30.2,46.41,"Pipefish",190,1,"","Art, Bob, Elizabeth, Chris, David",26,84,1017,178,2014-10-23 09:27:13
2014-09-17,"SB_128","10:08",7.28,22.7,30.2,46.41,"Silversides",84,1,"","Art, Bob, Elizabeth, Chris, David",26,84,1050,180,2014-10-23 09:36:17
2014-09-17,"SB_128","10:08",7.28,22.7,30.2,46.41,"Pigfish",55,1,"","Art, Bob, Elizabeth, Chris, David",26,84,1054,183,2014-10-23 09:37:56
2014-09-17,"SB_128","10:08",7.28,22.7,30.2,46.41,"Pipefish",155,1,"","Art, Bob, Elizabeth, Chris, David",26,84,1032,178,2014-10-23 09:29:06
2014-09-17,"SB_128","10:08",7.28,22.7,30.2,46.41,"Pipefish",215,1,"","Art, Bob, Elizabeth, Chris, David",26,84,1030,178,2014-10-23 09:29:00
2014-09-17,"SB_128","10:08",7.28,22.7,30.2,46.41,"Silversides",76,1,"","Art, Bob, Elizabeth, Chris, David",26,84,1045,180,2014-10-23 09:35:53
2014-09-17,"SB_128","10:08",7.28,22.7,30.2,46.41,"Pipefish",165,1,"","Art, Bob, Elizabeth, Chris, David",26,84,1029,178,2014-10-23 09:28:54
2014-09-17,"SB_128","10:08",7.28,22.7,30.2,46.41,"Pipefish",160,1,"","Art, Bob, Elizabeth, Chris, David",26,84,1028,178,2014-10-23 09:28:50
2014-09-17,"SB_128","10:08",7.28,22.7,30.2,46.41,"Pipefish",190,1,"","Art, Bob, Elizabeth, Chris, David",26,84,1022,178,2014-10-23 09:28:20
2014-09-17,"SB_128","10:08",7.28,22.7,30.2,46.41,"Pipefish",200,1,"","Art, Bob, Elizabeth, Chris, David",26,84,1027,178,2014-10-23 09:28:46
2014-09-17,"SB_128","10:08",7.28,22.7,30.2,46.41,"Pipefish",173,1,"","Art, Bob, Elizabeth, Chris, David",26,84,1026,178,2014-10-23 09:28:42
2014-09-17,"SB_128","10:08",7.28,22.7,30.2,46.41,"Pipefish",225,1,"","Art, Bob, Elizabeth, Chris, David",26,84,1025,178,2014-10-23 09:28:34
2014-09-17,"SB_128","10:08",7.28,22.7,30.2,46.41,"Pipefish",170,1,"","Art, Bob, Elizabeth, Chris, David",26,84,1024,178,2014-10-23 09:28:27
2014-09-17,"SB_128","10:08",7.28,22.7,30.2,46.41,"Pipefish",165,1,"","Art, Bob, Elizabeth, Chris, David",26,84,1031,178,2014-10-23 09:29:04
2014-09-17,"SB_128","10:08",7.28,22.7,30.2,46.41,"Silversides",75,1,"","Art, Bob, Elizabeth, Chris, David",26,84,1043,180,2014-10-23 09:35:41
2014-09-17,"SB_128","10:08",7.28,22.7,30.2,46.41,"Silversides",86,1,"","Art, Bob, Elizabeth, Chris, David",26,84,1036,180,2014-10-23 09:35:07
2014-09-17,"SB_128","10:08",7.28,22.7,30.2,46.41,"Silversides",95,1,"","Art, Bob, Elizabeth, Chris, David",26,84,1037,180,2014-10-23 09:35:14
2014-09-17,"SB_128","10:08",7.28,22.7,30.2,46.41,"Silversides",90,1,"","Art, Bob, Elizabeth, Chris, David",26,84,1038,180,2014-10-23 09:35:19
2014-09-17,"SB_128","10:08",7.28,22.7,30.2,46.41,"Silversides",75,1,"","Art, Bob, Elizabeth, Chris, David",26,84,1039,180,2014-10-23 09:35:22
2014-09-17,"SB_128","10:08",7.28,22.7,30.2,46.41,"Silversides",80,1,"","Art, Bob, Elizabeth, Chris, David",26,84,1040,180,2014-10-23 09:35:27
2014-09-17,"SB_128","10:08",7.28,22.7,30.2,46.41,"Silver Perch",65,1,"","Art, Bob, Elizabeth, Chris, David",26,84,1035,179,2014-10-23 09:34:47
2014-09-17,"SB_128","10:08",7.28,22.7,30.2,46.41,"Silver Perch",75,1,"","Art, Bob, Elizabeth, Chris, David",26,84,1034,179,2014-10-23 09:34:44
2014-09-17,"SB_128","10:08",7.28,22.7,30.2,46.41,"Silversides",66,1,"","Art, Bob, Elizabeth, Chris, David",26,84,1047,180,2014-10-23 09:36:00
2014-09-17,"SB_128","10:08",7.28,22.7,30.2,46.41,"Silversides",80,1,"","Art, Bob, Elizabeth, Chris, David",26,84,1042,180,2014-10-23 09:35:38
2014-09-17,"SB_128","10:08",7.28,22.7,30.2,46.41,"Silversides",85,1,"","Art, Bob, Elizabeth, Chris, David",26,84,1049,180,2014-10-23 09:36:13
2014-09-17,"SB_128","10:08",7.28,22.7,30.2,46.41,"Silversides",80,1,"","Art, Bob, Elizabeth, Chris, David",26,84,1044,180,2014-10-23 09:35:47
2014-09-17,"SB_128","10:08",7.28,22.7,30.2,46.41,"Mangrove Snapper",56,1,"","Art, Bob, Elizabeth, Chris, David",26,84,1053,182,2014-10-23 09:37:38
2014-09-17,"SB_128","10:08",7.28,22.7,30.2,46.41,"Sheepshead",93,1,"","Art, Bob, Elizabeth, Chris, David",26,84,1052,181,2014-10-23 09:37:22
2014-09-17,"SB_128","10:08",7.28,22.7,30.2,46.41,"Sheepshead",115,1,"","Art, Bob, Elizabeth, Chris, David",26,84,1051,181,2014-10-23 09:37:18
2014-09-17,"SB_128","10:08",7.28,22.7,30.2,46.41,"Pipefish",96,1,"","Art, Bob, Elizabeth, Chris, David",26,84,1033,178,2014-10-23 09:29:13
2014-09-17,"SB_128","10:08",7.28,22.7,30.2,46.41,"Silversides",76,1,"","Art, Bob, Elizabeth, Chris, David",26,84,1046,180,2014-10-23 09:35:55
2014-09-17,"SB_128","10:08",7.28,22.7,30.2,46.41,"Pipefish",90,1,"","Art, Bob, Elizabeth, Chris, David",26,84,1023,178,2014-10-23 09:28:25
2014-09-17,"SB_128","10:08",7.28,22.7,30.2,46.41,"Silversides",82,1,"","Art, Bob, Elizabeth, Chris, David",26,84,1048,180,2014-10-23 09:36:09
2014-09-17,"SB_128","10:08",7.28,22.7,30.2,46.41,"Silversides",82,1,"","Art, Bob, Elizabeth, Chris, David",26,84,1041,180,2014-10-23 09:35:33
2014-09-17,"SB_148","10:08",7.16,22.7,30,46.2,"Pipefish",180,1,"","Art, Bob, Elizabeth, Chris, David",26,85,1056,184,2014-10-23 09:40:08
2014-09-17,"SB_148","10:08",7.16,22.7,30,46.2,"Pipefish",161,1,"","Art, Bob, Elizabeth, Chris, David",26,85,1057,184,2014-10-23 09:40:12
2014-09-17,"SB_148","10:08",7.16,22.7,30,46.2,"Pipefish",60,1,"","Art, Bob, Elizabeth, Chris, David",26,85,1058,184,2014-10-23 09:40:19
2014-09-17,"SB_148","10:08",7.16,22.7,30,46.2,"Pipefish",170,1,"","Art, Bob, Elizabeth, Chris, David",26,85,1059,184,2014-10-23 09:40:23
2014-09-17,"SB_148","10:08",7.16,22.7,30,46.2,"Pipefish",128,1,"","Art, Bob, Elizabeth, Chris, David",26,85,1060,184,2014-10-23 09:40:27
2014-09-17,"SB_148","10:08",7.16,22.7,30,46.2,"Silver Perch",63,1,"","Art, Bob, Elizabeth, Chris, David",26,85,1063,185,2014-10-23 09:40:55
2014-09-17,"SB_148","10:08",7.16,22.7,30,46.2,"Silver Perch",65,1,"","Art, Bob, Elizabeth, Chris, David",26,85,1062,185,2014-10-23 09:40:51
2014-09-17,"SB_148","10:08",7.16,22.7,30,46.2,"Silver Perch",92,1,"","Art, Bob, Elizabeth, Chris, David",26,85,1061,185,2014-10-23 09:40:47
2014-09-17,"SB_148","10:08",7.16,22.7,30,46.2,"Pipefish",198,1,"","Art, Bob, Elizabeth, Chris, David",26,85,1055,184,2014-10-23 09:40:02
2014-09-17,"SB_91","10:08",7.74,22.8,30,46.22,"Pipefish",65,1,"","Art, Bob, Elizabeth, Chris, David",26,88,1074,190,2014-10-23 09:46:34
2014-09-17,"SB_91","10:08",7.74,22.8,30,46.22,"Silver Perch",78,1,"","Art, Bob, Elizabeth, Chris, David",26,88,1081,191,2014-10-23 09:47:20
2014-09-17,"SB_91","10:08",7.74,22.8,30,46.22,"Silver Perch",75,1,"","Art, Bob, Elizabeth, Chris, David",26,88,1080,191,2014-10-23 09:47:13
2014-09-17,"SB_91","10:08",7.74,22.8,30,46.22,"Pipefish",170,1,"","Art, Bob, Elizabeth, Chris, David",26,88,1079,190,2014-10-23 09:46:56
2014-09-17,"SB_91","10:08",7.74,22.8,30,46.22,"Pipefish",145,1,"","Art, Bob, Elizabeth, Chris, David",26,88,1078,190,2014-10-23 09:46:52
